variables,Author 1,Author 2,is_equal,final_discussion,agreed_after_discussion,Source
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001314_0/part-01314.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001529_0/part-01529.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001726_0/part-01726.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001554_0/part-01554.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709.,path,path,TRUE,path,,HDFS
/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001635_0/part-01635.,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir58/blk_-7423574498760490375,path,path,TRUE,path,,HDFS
 blk_-8570780307468499817 blk_-9122557405432088649 blk_-4393063808227796056 blk_8767569714374844347 blk_7079754042611867581 blk_7608961006114219538 blk_-5017273584996436939 blk_-6537833125980536955 blk_7610838808763810123 blk_3300803097775546532 blk_-5120750586032922592 blk_1577274266662884430 blk_765879159867598347 blk_-9076085976403711202 blk_-3198963348573340497 blk_-4645750029177277209 blk_-5136142986912961316 blk_5677959846373741243 blk_2107477892986152528 blk_-4235116161537008844 blk_6082535783543982566 blk_-4809870147222033236 blk_8818706925296961012 blk_-5203577173046267127 blk_189089569009261656 blk_446299976487589160 blk_-3916247521166632303 blk_-3324962406687427922 blk_-1807424528783081572 blk_-6858401049333055963 blk_6036564204960295926 blk_-8140723044408248078 blk_-3800132731140204959 blk_1716344083117307767 blk_-5194808114606613364 blk_-5473871016976323232 blk_2920934363167004552 blk_8736689095894369097 blk_-7642734632751940776 blk_3408482260833769309 blk_118013751374560901 blk_7963891081239759520 blk_3813114133944383323 blk_3042818489384932576 blk_-4570173726231458270 blk_-1564644006975920581 blk_338095650783321996 blk_3150135312641203550 blk_4285859645577726288 blk_3438772130782939627 blk_2634772258588877972 blk_-6795664812575964130 blk_3923069610304693233 blk_-1782996202120067721 blk_2004418049430157212 blk_1932147224007687756 blk_-582901062969027153 blk_5072240701440032119 blk_-7919006477393039068 blk_-7318022361288598312 blk_-6974693594143537436 blk_-5435767047126325206 blk_-5805500288959332434 blk_-7109885589081848850 blk_2161580591957523893 blk_7240227881194993860 blk_-8298405680648445349 blk_-4253026248821272215 blk_8377661448601579317 blk_8029153852899017155 blk_-8754388319080705916 blk_-7844092300527332901 blk_710178463364063355 blk_-5136849989188547884 blk_8393887138377503163 blk_-6950176077776664217 blk_-6488701068659548195 blk_2537458728254532453 blk_364441107933628577 blk_6207861897580168557 blk_8814943807366894581 blk_-4150682644311695471 blk_9174833667156726933 blk_649427218152856001 blk_-7403541028238011236 blk_-334982586592048773 blk_61908781908925992 blk_6385574357371832424 blk_-66376131060945541 blk_1372596948297458670 blk_-3389135155401857220 blk_-6035411221441929663 blk_-5127580069634421247 blk_-5685246533892022418 blk_4977937528993040451 blk_5680538862600094527 blk_-8378747462487962732 blk_425101290285860876 blk_6306622708327890839 blk_-1067866602168873257,system specific (name),system specific (name),TRUE,system specific (name),,HDFS
/mnt/hadoop/dfs/data/current/subdir5/blk_-9169228974826183399,path,path,TRUE,path,,HDFS
 blk_4029139044660806713 blk_-5471189807977280544 blk_6708643067868168687 blk_-500678958150296008 blk_-8597840983621849778 blk_-3610057702150392748 blk_-1709606535283888232 blk_-4154362211643572668 blk_-8892080524136798472 blk_5356427838869009345 blk_-6987238639050161133 blk_-5215128860160823363 blk_7186692462976470823 blk_-6538449588297475521 blk_-2165930080589343952 blk_-5524899010031625427 blk_6384439316405471171 blk_-2965258329365213675 blk_118950937507976810 blk_-1717088081766373300 blk_-3911466865418055820 blk_1237334407720045724 blk_-760015977981369567 blk_-6802007379650646616 blk_-7667535133893574689 blk_6865645438678864855 blk_4633996820313194570 blk_7225301266481603731 blk_-4930257130609958866 blk_-4124845864570823487 blk_4927011145115127531 blk_7234346856930822716 blk_7159969052744592746 blk_1296823600557793869 blk_2209319141644287774 blk_-622218131799806364 blk_-8154516246083521409 blk_4466433199471909449 blk_8406894133999850666 blk_991075908349619367 blk_-2081474832657208733 blk_-5573393775847919985 blk_2004177185950968695 blk_4041319486058127641 blk_6449230045010995668 blk_5978265573904271474 blk_-4813738732036414715 blk_4389340532803855247 blk_-857151863616763327 blk_-7200136644339435027 blk_-1454962873426270839 blk_-5012294311590635938 blk_7112727670634942639 blk_3335012758760643328 blk_3382627815322561484 blk_825124020036421636 blk_-8040559034239258688 blk_-5415591001139074826 blk_-1052513063506891954 blk_-1155882018729560343 blk_-5679835604685169040 blk_-4498808851217768984 blk_8345415947062862337 blk_8521655806854586696 blk_7602939593939794410 blk_-4833650023923869528 blk_7237730029042141635 blk_2860897425785746911 blk_-1937193099911148343 blk_5740615689780260922 blk_963252337613423037 blk_5537011318013544619 blk_2626057344048606017 blk_8296499240199635880 blk_7211071078501521087 blk_8823112510768971040 blk_-3366974935992288326 blk_-2947778702643296262 blk_7693891282153136044 blk_4644812717442758529 blk_-5724970555730638200 blk_-3039294462945223064 blk_-1729755380346651221 blk_-6448673813272428418 blk_-7724282460846954976 blk_2698691234887375588 blk_-4043525878322523713 blk_-5195120009388265 blk_8879208244602324204 blk_-5784376901556131897 blk_-5201149273969117873 blk_5253889604362640423 blk_7067050654303940677 blk_8992626816092659826 blk_-488462739843441981 blk_8543991617360374935 blk_1943146154560599630 blk_-9194660123773136535 blk_3351984198891394382 blk_-6759123807563555545,system specific (name),system specific (name),TRUE,system specific (name),,HDFS
/mnt/hadoop/dfs/data/current/subdir31/blk_-1306900105984505600,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir29/blk_-1312981516354612257,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir37/blk_-2658615574293326723,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir3/blk_2107487634698646045,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir23/blk_-253282915050290778,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir14/blk_1587615395786683981,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir1/blk_3706543205492061794,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir28/blk_3862032846413436284,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir40/blk_4632283243694149854,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir60/blk_1018961650823645078,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir56/blk_1213582438865696738,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir54/blk_2473550781612396886,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir29/blk_8102707766842966459,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir39/blk_6491888411266994867,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir11/blk_3336810835691486095,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir28/blk_4367982328407767477,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir41/blk_6943254721518837570,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir17/blk_6077744985764117617,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir37/blk_5771906433100975293,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153.,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir0/blk_4506604798892399878,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_000997_0/part-00997.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_001195_0/part-01195.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_001850_0/part-01850.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983.,path,path,TRUE,path,,HDFS
/user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009.,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir46/blk_6888300867578983331,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir33/blk_-8443921001690182522,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir30/blk_-7446091384471755694,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/blk_-6131345369657245178,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/blk_-3575718350717794894,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir54/blk_-3594701313167635091,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/blk_2489882700357182381,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir57/blk_-1800458850981311953,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir43/blk_6373260430960091026,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir0/blk_-1278725622357466169,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/blk_4513772639980123655,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir39/blk_1838564958520120941,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/blk_7985460426680885040,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir4/blk_2215517976324634098,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir24/blk_5453150794205420798,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir7/blk_6163400028286940197,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir13/blk_7583807825342916938,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir2/blk_-7606467001548719462,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_001049_0/part-01049.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_000973_0/part-00973.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0/part-01348.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_001394_0/part-01394.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_001736_0/part-01736.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_001649_0/part-01649.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_001940_0/part-01940.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_001642_0/part-01642.,path,path,TRUE,path,,HDFS
/user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007.,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir35/blk_-8792837405349224102,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir46/blk_-8131422413299851907,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir38/blk_-6177194341369822651,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir36/blk_1369784431092292099,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir21/blk_-8060252929692927663,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir47/blk_-5344266425789048231,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir6/blk_-2518425063392446785,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir19/blk_-5598693099021996971,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir1/blk_901963876338651405,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir36/blk_-2722768686407017386,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir59/blk_92946806844541836,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir2/blk_1824928871191121429,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir46/blk_-4301178988618507084,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir17/blk_-2098161025946048013,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir23/blk_-1451819169209310732,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir6/blk_2403370969415186087,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir10/blk_5701964561533648583,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir13/blk_4007982883396598426,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir42/blk_6051144263842600010,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir43/blk_8436095180790908547,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir38/blk_5100975846124291571,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir61/blk_-4941547144875557718,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480.,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737.,path,path,TRUE,path,,HDFS
 blk_-9016567407076718172 blk_-8695715290502978219 blk_-7168328752988473716 blk_-4355192005224403537 blk_-3757501769775889193 blk_-154600013573668394 blk_167132135416677587 blk_2654596473569751784 blk_5202581916713319258,system specific (name),system specific (name),TRUE,system specific (name),,HDFS
/mnt/hadoop/dfs/data/current/subdir3/blk_-2808875502459981198,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882.,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir24/blk_9173199815015538212,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033.,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_000939_0/part-00939.,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_001294_0/part-01294.,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_001425_0/part-01425.,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_001757_0/part-01757.,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_001473_0/part-01473.,path,path,TRUE,path,,HDFS
/user/root/rand8/_temporary/_task_200811101024_0015_m_001860_0/part-01860.,path,path,TRUE,path,,HDFS
/mnt/hadoop/dfs/data/current/subdir38/blk_-1082541280306680938,path,path,TRUE,path,,HDFS
/user/root/randtxt9/_temporary/_task_200811101024_0016_m_000347_0/part-00347.,path,path,TRUE,path,,HDFS
appattempt_1445144423722_0020_000001,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
-127633188,numerical,numerical,TRUE,numerical,,Hadoop
,template issue,template issue,TRUE,template issue (blank),,Hadoop
jobhistory.EventType,package related,package related,TRUE,package related,,Hadoop
jobhistory.JobHistoryEventHandler,package related,package related,TRUE,package related,,Hadoop
v2.app.job.event.JobEventType,package related,package related,TRUE,package related,,Hadoop
v2.app.MRAppMaster$JobEventDispatcher,package related,package related,TRUE,package related,,Hadoop
v2.app.job.event.TaskEventType,package related,package related,TRUE,package related,,Hadoop
v2.app.MRAppMaster$TaskEventDispatcher,package related,package related,TRUE,package related,,Hadoop
v2.app.job.event.TaskAttemptEventType,package related,package related,TRUE,package related,,Hadoop
v2.app.MRAppMaster$TaskAttemptEventDispatcher,package related,package related,TRUE,package related,,Hadoop
v2.app.commit.CommitterEventType,package related,package related,TRUE,package related,,Hadoop
v2.app.commit.CommitterEventHandler,package related,package related,TRUE,package related,,Hadoop
v2.app.speculate.Speculator$EventType,package related,package related,TRUE,package related,,Hadoop
v2.app.MRAppMaster$SpeculatorEventDispatcher,package related,package related,TRUE,package related,,Hadoop
v2.app.rm.ContainerAllocator$EventType,package related,package related,TRUE,package related,,Hadoop
v2.app.MRAppMaster$ContainerAllocatorRouter,package related,package related,TRUE,package related,,Hadoop
v2.app.launcher.ContainerLauncher$EventType,package related,package related,TRUE,package related,,Hadoop
v2.app.MRAppMaster$ContainerLauncherRouter,package related,package related,TRUE,package related,,Hadoop
msra-sa-41,system specific (name),domain,FALSE,system specific (name),TRUE,Hadoop
9000,numerical,port,FALSE,numerical,TRUE,Hadoop
msra-sa-41,system specific (name),domain,FALSE,system specific (name),TRUE,Hadoop
9000,numerical,port,FALSE,numerical,TRUE,Hadoop
msra-sa-41,system specific (name),domain,FALSE,system specific (name),TRUE,Hadoop
9000,numerical,port,FALSE,numerical,TRUE,Hadoop
v2.app.job.event.JobFinishEvent$Type,package related,package related,TRUE,package related,,Hadoop
v2.app.MRAppMaster$JobFinishEventHandler,package related,package related,TRUE,package related,,Hadoop
job_1445144423722_0020,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
job_1445144423722_0020,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
job_1445144423722_0020,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
job_1445144423722_0020,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
job_1445144423722_0020Job,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
job_1445144423722_0020,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
FNANLI5.fareast.corp.microsoft.com,domain,domain,TRUE,domain,,Hadoop
10.86.169.121,ipv4 related,ipv4 related,TRUE,ipv4 related,,Hadoop
/mapreduce/*,path,path,TRUE,path,,Hadoop
/ws/*,path,path,TRUE,path,,Hadoop
6.1.26,system specific (version),system specific (version),TRUE,system specific (version),,Hadoop
/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce,path,path,TRUE,path,,Hadoop
C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\\webapp,path,path,TRUE,path,,Hadoop
/mapreduce,path,path,TRUE,path,,Hadoop
job_1445144423722_0020,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
TRUE,boolean,system specific (configuration),TRUE,system specific (configuration),,Hadoop
msra-sa-41,system specific (name),domain,FALSE,system specific (name),TRUE,Hadoop
10.190.173.170,ipv4 related,ipv4 related,TRUE,ipv4 related,,Hadoop
32>,template issue,template issue,TRUE,template issue (mixed),,Hadoop
job_1445144423722_0020Job,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
job_1445144423722_0020Job,system specific (name),id,FALSE,system specific (name),TRUE,Hadoop
